iter,reward,lossInTroops,exploration,estimatorAttack,estimatorOffset,targetOffset,totalNumTroops
980,-1.0,0.0,0.0,1.0,0.011419798298544668,0.011419798298544668,330.0
981,10.0,1.0,0.0,1.0,87.06683544365363,83.59439619669486,330.0
982,-1.0,0.0,0.0,1.0,0.011423293155596887,0.011423293155596887,330.0
983,-1.0,0.0,0.0,1.0,0.006574649739055747,0.011423293155596887,330.0
984,-1.0,0.0,0.0,1.0,0.011422171488969256,0.011422171488969256,330.0
985,-1.0,0.0,0.0,1.0,0.0065755002106956725,0.011422171488969256,330.0
986,-1.0,0.0,0.0,1.0,0.011421050348193346,0.011421050348193346,330.0
987,10.0,1.0,0.0,1.0,87.06672618938364,83.59428907697914,330.0
988,-1.0,0.0,0.0,1.0,0.011424545199836097,0.011424545199836097,330.0
989,10.0,1.0,0.0,1.0,87.06642125982444,83.59399010502456,330.0
990,10.0,2.0,0.0,1.0,83.59369117990849,83.59369117990849,330.0
991,-1.0,0.0,0.0,1.0,0.08698452605871644,0.011428040044713247,329.0
992,-1.0,0.0,0.0,1.0,0.011429280183835093,0.011429280183835093,329.0
993,10.0,1.0,0.0,1.0,87.06600820254121,83.59358511801464,329.0
994,-1.0,0.0,0.0,1.0,0.01143277501965701,0.01143277501965701,329.0
995,-1.0,0.0,0.0,1.0,0.006567464236146469,0.01143277501965701,329.0
996,-1.0,0.0,0.0,1.0,0.011431648863737777,0.011431648863737777,329.0
997,-1.0,0.0,0.0,1.0,0.00656831729160053,0.011431648863737777,329.0
998,-1.0,0.0,0.0,1.0,0.011430523236166222,0.011430523236166222,329.0
999,10.0,1.0,0.0,1.0,87.06589977881906,83.59347881268519,330.0
1000,-1.0,0.0,0.0,1.0,0.011434018066613346,0.011434018066613346,330.0
1001,10.0,1.0,0.0,1.0,87.06559497875864,83.59317996788255,330.0
1002,10.0,1.0,0.0,1.0,83.59288116985965,83.59288116985965,330.0
1003,-1.0,0.0,0.0,1.0,0.08701065719228877,0.011437512890301298,330.0
1004,-1.0,0.0,0.0,1.0,0.011438753350018994,0.011438753350018994,330.0
1005,10.0,1.0,0.0,1.0,87.06518206822312,83.59277512500134,330.0
1006,-1.0,0.0,0.0,1.0,0.011442248164659118,0.011442248164659118,330.0
1007,-1.0,0.0,0.0,1.0,0.006560292232831977,0.011442248164659118,330.0
1008,-1.0,0.0,0.0,1.0,0.011441117520574676,0.011441117520574676,330.0
1009,-1.0,0.0,0.0,1.0,0.006561147866487384,0.011441117520574676,330.0
1010,-1.0,0.0,0.0,1.0,0.01143998740733631,0.01143998740733631,330.0
1011,10.0,1.0,0.0,1.0,87.06507447409273,83.5926696331196,330.0
1012,-1.0,0.0,0.0,1.0,0.011443482216636335,0.011443482216636335,330.0
1013,10.0,1.0,0.0,1.0,87.06476980324975,83.59237091519246,330.0
1014,10.0,1.0,0.0,1.0,83.59207224398641,83.59207224398641,330.0
1015,-1.0,0.0,0.0,1.0,0.08703675739305364,0.011446977019183567,330.0
1016,-1.0,0.0,0.0,1.0,0.011448217798970057,0.011448217798970057,330.0
1017,10.0,1.0,0.0,1.0,87.0643570391523,83.5919662161356,330.0
1018,-1.0,0.0,0.0,1.0,0.011451712592476725,0.011451712592476725,330.0
1019,-1.0,0.0,0.0,1.0,0.006553133700142716,0.011451712592476725,330.0
1020,-1.0,0.0,0.0,1.0,0.011450577461356486,0.011450577461356486,330.0
1021,-1.0,0.0,0.0,1.0,0.006553991906402919,0.011450577461356486,330.0
1022,-1.0,0.0,0.0,1.0,0.011449442863583103,0.011449442863583103,330.0
1023,10.0,1.0,0.0,1.0,87.06425027365977,83.59186153676517,330.0
1024,-1.0,0.0,0.0,1.0,0.011452937651784333,0.011452937651784333,330.0
1025,10.0,1.0,0.0,1.0,87.06394573175362,83.59156294543786,330.0
1026,10.0,1.0,0.0,1.0,83.59126440077313,83.59126440077313,330.0
1027,-1.0,0.0,0.0,1.0,0.08706282669373756,0.011456432433239168,330.0
1028,-1.0,0.0,0.0,1.0,0.011457673532568255,0.011457673532568255,330.0
1029,10.0,5.0,0.0,1.0,87.06353311378557,83.59115838990189,330.0
1030,-1.0,0.0,0.0,1.0,0.01146116830498984,0.01146116830498984,326.0
1031,-1.0,0.0,0.0,1.0,0.006545988609191859,0.01146116830498984,326.0
1032,-1.0,0.0,0.0,1.0,0.011460028687966112,0.011460028687966112,326.0
1033,-1.0,0.0,0.0,1.0,0.0065468493824764684,0.011460028687966112,326.0
1034,-1.0,0.0,0.0,1.0,0.011458889606792524,0.011458889606792524,326.0
1035,10.0,1.0,0.0,1.0,87.06342717597909,83.59105452210842,330.0
1036,-1.0,0.0,0.0,1.0,0.011462384373942994,0.011462384373942994,330.0
1037,-1.0,0.0,1.0,0.0,0.006545070196221706,0.011462384373942994,330.0
1038,10.0,1.0,0.0,1.0,83.59085342904747,83.59085342904747,330.0
1039,10.0,1.0,0.0,1.0,80.18797715676111,83.59085342904747,330.0
1040,-1.0,0.0,0.0,1.0,0.040429903599444705,0.040429903599444705,330.0
1041,10.0,1.0,0.0,1.0,85.3181726766349,81.88057660430633,330.0
1042,-1.0,0.0,0.0,1.0,0.04043336199177536,0.04043336199177536,330.0
1043,-1.0,0.0,0.0,1.0,1.7123022963033108E-4,0.04043336199177536,330.0
1044,-1.0,0.0,0.0,1.0,0.01149380083550035,0.01149380083550035,330.0
1045,-1.0,0.0,0.0,1.0,0.006521382696026401,0.01149380083550035,330.0
1046,-1.0,0.0,0.0,1.0,0.011492645653279418,0.011492645653279418,330.0
1047,10.0,1.0,0.0,1.0,87.06048879738404,83.58817356234658,330.0
1048,-1.0,0.0,0.0,1.0,0.011496140325207295,0.011496140325207295,330.0
1049,10.0,1.0,0.0,1.0,87.06018484431698,83.58787554918054,330.0
1050,10.0,1.0,0.0,1.0,83.5875775824096,83.5875775824096,330.0
1051,-1.0,0.0,0.0,1.0,0.08718185238658849,0.01149963499043326,330.0
1052,-1.0,0.0,0.0,1.0,0.011500877544178546,0.011500877544178546,330.0
1053,10.0,1.0,0.0,1.0,87.0597728938161,83.58747164919082,330.0
1054,-1.0,0.0,0.0,1.0,0.01150437220042248,0.01150437220042248,330.0
1055,-1.0,0.0,0.0,1.0,0.006513428982824497,0.01150437220042248,330.0
1056,-1.0,0.0,0.0,1.0,0.011503211992898754,0.011503211992898754,330.0
1057,-1.0,0.0,1.0,0.0,0.00651430148640378,0.011503211992898754,330.0
1058,-1.0,0.0,0.0,1.0,0.01150205233285037,0.01150205233285037,330.0
1059,10.0,1.0,0.0,1.0,87.0596707468657,83.58737149845828,330.0
1060,-1.0,0.0,0.0,1.0,0.011505546984061274,0.011505546984061274,330.0
1061,10.0,1.0,0.0,1.0,87.05936692117139,83.58707361035526,330.0
1062,10.0,1.0,0.0,1.0,83.58677576858983,83.58677576858983,330.0
1063,-1.0,0.0,0.0,1.0,0.0872077493555166,0.01150904162857622,330.0
1064,-1.0,0.0,0.0,1.0,0.011510284498955099,0.011510284498955099,330.0
1065,10.0,1.0,0.0,1.0,87.05895511507794,83.58666985219396,330.0
1066,-1.0,0.0,0.0,1.0,0.011513779134495214,0.011513779134495214,330.0
1067,-1.0,0.0,0.0,1.0,0.006506358512818017,0.011513779134495214,330.0
1068,-1.0,0.0,0.0,1.0,0.011512614447777984,0.011512614447777984,330.0
1069,-1.0,0.0,0.0,1.0,0.006507233552296155,0.011512614447777984,330.0
1070,-1.0,0.0,0.0,1.0,0.011511450311052532,0.011511450311052532,330.0
1071,10.0,1.0,0.0,1.0,87.05885379046697,83.5865705077899,330.0
1072,-1.0,0.0,0.0,1.0,0.01151494494159269,0.01151494494159269,330.0
1073,10.0,1.0,0.0,1.0,87.05855009187019,83.58627274447953,330.0
1074,10.0,1.0,0.0,1.0,83.58597502744944,83.58597502744944,330.0
1075,-1.0,0.0,0.0,1.0,0.08723361564107446,0.011518439565443055,330.0
1076,-1.0,0.0,0.0,1.0,0.011519682751936296,0.011519682751936296,330.0
1077,10.0,1.0,0.0,1.0,87.05813842988114,83.5858691278488,330.0
1078,-1.0,0.0,0.0,1.0,0.011523177366818684,0.011523177366818684,330.0
1079,-1.0,0.0,0.0,1.0,0.006499301295472161,0.011523177366818684,330.0
1080,-1.0,0.0,0.0,1.0,0.01152200820205902,0.01152200820205902,330.0
1081,-1.0,0.0,0.0,1.0,0.00650017886537517,0.01152200820205902,330.0
1082,-1.0,0.0,0.0,1.0,0.01152083958981003,0.01152083958981003,330.0
1083,10.0,1.0,0.0,1.0,87.05803792667204,83.58577058885294,330.0
1084,-1.0,0.0,0.0,1.0,0.01152433419972564,0.01152433419972564,330.0
1085,10.0,2.0,0.0,1.0,87.05773435489837,83.58547295006557,330.0
1086,10.0,1.0,0.0,1.0,83.58517535750134,83.58517535750134,329.0
1087,-1.0,0.0,0.0,1.0,0.08725945127545255,0.011527828802957505,329.0
1088,-1.0,0.0,0.0,1.0,0.011529072305046698,0.011529072305046698,329.0
1089,10.0,1.0,0.0,1.0,87.05732283671163,83.58506947466843,329.0
1090,-1.0,0.0,0.0,1.0,0.01153256689931746,0.01153256689931746,329.0
1091,-1.0,0.0,0.0,1.0,0.006492257302523024,0.01153256689931746,329.0
1092,-1.0,0.0,0.0,1.0,0.011531393257669498,0.011531393257669498,329.0
1093,-1.0,0.0,0.0,1.0,0.006493137397392698,0.011531393257669498,329.0
1094,-1.0,0.0,0.0,1.0,0.011530220171053443,0.011530220171053443,329.0
1095,10.0,1.0,0.0,1.0,87.05722315396888,83.5849717401624,330.0
1096,-1.0,0.0,0.0,1.0,0.011533714760390482,0.011533714760390482,330.0
1097,10.0,1.0,0.0,1.0,87.05691970874476,83.58467422562921,330.0
1098,10.0,1.0,0.0,1.0,83.58437675726219,83.58437675726219,330.0
1099,-1.0,0.0,0.0,1.0,0.08728525629077398,0.011537209343049774,330.0
1100,-1.0,0.0,0.0,1.0,0.0115384531602175,0.0115384531602175,330.0
1101,10.0,3.0,0.0,1.0,87.05650833405896,83.58427089116954,330.0
1102,-1.0,0.0,0.0,1.0,0.011541947733922687,0.011541947733922687,328.0
1103,-1.0,0.0,0.0,1.0,0.006485226505786633,0.011541947733922687,328.0
1104,-1.0,0.0,0.0,1.0,0.0115407696165436,0.0115407696165436,328.0
1105,-1.0,0.0,0.0,1.0,0.006486109120180243,0.0115407696165436,328.0
1106,-1.0,0.0,0.0,1.0,0.011539592056720192,0.011539592056720192,328.0
1107,10.0,1.0,0.0,1.0,87.0564094708491,83.58417396023704,330.0
1108,-1.0,0.0,0.0,1.0,0.011543086625524418,0.011543086625524418,330.0
1109,10.0,1.0,0.0,1.0,87.05610615190162,83.58387656968995,330.0
1110,10.0,1.0,0.0,1.0,83.58357922525225,83.58357922525225,330.0
1111,-1.0,0.0,0.0,1.0,0.08731103071909582,0.011546581187656923,330.0
1112,-1.0,0.0,0.0,1.0,0.011547825319386893,0.011547825319386893,330.0
1113,10.0,1.0,0.0,1.0,87.05569492041633,83.58347337587236,330.0
1114,-1.0,0.0,0.0,1.0,0.011551319872572203,0.011551319872572203,330.0
1115,-1.0,0.0,0.0,1.0,0.006478208877158379,0.011551319872572203,330.0
1116,-1.0,0.0,0.0,1.0,0.0115501372806223,0.0115501372806223,330.0
1117,-1.0,0.0,0.0,1.0,0.0064790940056487925,0.0115501372806223,330.0
1118,-1.0,0.0,0.0,1.0,0.011548955248754284,0.011548955248754284,330.0
1119,10.0,1.0,0.0,1.0,87.05559687580791,83.58337724759906,330.0
1120,-1.0,0.0,0.0,1.0,0.011552449797071401,0.011552449797071401,330.0
1121,10.0,2.0,0.0,1.0,87.05529368286504,83.58307998077075,330.0
1122,10.0,1.0,0.0,1.0,83.58278275999524,83.58278275999524,329.0
1123,-1.0,0.0,0.0,1.0,0.0873367745924095,0.011555944338722677,329.0
1124,-1.0,0.0,0.0,1.0,0.011557188784499545,0.011557188784499545,329.0
1125,10.0,1.0,0.0,1.0,87.05488259428061,83.58267692730078,329.0
1126,-1.0,0.0,0.0,1.0,0.01156068331721044,0.01156068331721044,329.0
1127,-1.0,0.0,0.0,1.0,0.0064712043886129,0.01156068331721044,329.0
1128,-1.0,0.0,0.0,1.0,0.011559496251853114,0.011559496251853114,329.0
1129,-1.0,0.0,0.0,1.0,0.006472092025788516,0.011559496251853114,329.0
1130,-1.0,0.0,0.0,1.0,0.011558309749106406,0.011558309749106406,329.0
1131,10.0,1.0,0.0,1.0,87.05478536734425,83.58258160077433,330.0
1132,-1.0,0.0,0.0,1.0,0.011561804276981747,0.011561804276981747,330.0
1133,10.0,1.0,0.0,1.0,87.05448230013475,83.58228445739832,330.0
1134,10.0,1.0,0.0,1.0,83.58198736001862,83.58198736001862,330.0
1135,-1.0,0.0,0.0,1.0,0.08736248794263901,0.011565298798197102,330.0
1136,-1.0,0.0,0.0,1.0,0.01156654355750652,0.01156654355750652,330.0
1137,10.0,2.0,0.0,1.0,87.05407135415238,83.58188154398225,330.0
1138,-1.0,0.0,0.0,1.0,0.011570038069788284,0.011570038069788284,329.0
1139,-1.0,0.0,0.0,1.0,0.006464213012203938,0.011570038069788284,329.0
1140,-1.0,0.0,0.0,1.0,0.011568846532190188,0.011568846532190188,329.0
1141,-1.0,0.0,0.0,1.0,0.006465103152668409,0.011568846532190188,329.0
1142,-1.0,0.0,0.0,1.0,0.01156765555973368,0.01156765555973368,329.0
1143,10.0,1.0,0.0,1.0,87.05397494396067,83.58178701829232,330.0
1144,-1.0,0.0,0.0,1.0,0.011571150067212497,0.011571150067212497,330.0
1145,10.0,1.0,0.0,1.0,87.05367200221403,83.58148999810281,330.0
1146,10.0,1.0,0.0,1.0,83.5811930238533,83.5811930238533,330.0
1147,-1.0,0.0,0.0,1.0,0.08738817080164438,0.011574644568037303,330.0
1148,-1.0,0.0,0.0,1.0,0.011575889640365936,0.011575889640365936,330.0
1149,10.0,1.0,0.0,1.0,87.05326119853571,83.58108722444774,330.0
1150,-1.0,0.0,0.0,1.0,0.011579384132263948,0.011579384132263948,330.0
1151,-1.0,0.0,0.0,1.0,0.006457234720063197,0.011579384132263948,330.0
1152,-1.0,0.0,0.0,1.0,0.011578188123594563,0.011578188123594563,330.0
1153,-1.0,0.0,0.0,1.0,0.00645812735843579,0.011578188123594563,330.0
1154,-1.0,0.0,0.0,1.0,0.011576992682600396,0.011576992682600396,330.0
1155,10.0,1.0,0.0,1.0,87.0531656041633,83.58099349868598,330.0
1156,-1.0,0.0,0.0,1.0,0.011580487169727822,0.011580487169727822,330.0
1157,10.0,1.0,0.0,1.0,87.05286278760973,83.58069660141791,330.0
1158,10.0,1.0,0.0,1.0,83.58039975003376,83.58039975003376,330.0
1159,-1.0,0.0,0.0,1.0,0.0874138232012198,0.01158398165020705,330.0
1160,-1.0,0.0,0.0,1.0,0.01158522703504243,0.01158522703504243,330.0
1161,10.0,1.0,0.0,1.0,87.05245212593833,83.58029396723181,330.0
1162,-1.0,0.0,0.0,1.0,0.011588721506601578,0.011588721506601578,330.0
1163,-1.0,0.0,0.0,1.0,0.00645026948440131,0.011588721506601578,330.0
1164,-1.0,0.0,0.0,1.0,0.011587521028033775,0.011587521028033775,330.0
1165,-1.0,0.0,0.0,1.0,0.006451164615316303,0.011587521028033775,330.0
1166,-1.0,0.0,0.0,1.0,0.011586321119677208,0.011586321119677208,330.0
1167,10.0,1.0,0.0,1.0,87.05235734646179,83.58020104049176,330.0
1168,-1.0,0.0,0.0,1.0,0.011589815586498065,0.011589815586498065,330.0
1169,10.0,2.0,0.0,1.0,87.05205465483239,83.57990426588094,330.0
1170,10.0,2.0,0.0,1.0,83.57960753709806,83.57960753709806,329.0
1171,-1.0,0.0,0.0,1.0,0.08743944517309493,0.0115933100466766,328.0
1172,-1.0,0.0,0.0,1.0,0.011594555743507469,0.011594555743507469,328.0
1173,10.0,1.0,0.0,1.0,87.05164413487155,83.57950177087248,328.0
1174,-1.0,0.0,0.0,1.0,0.011598050194772584,0.011598050194772584,328.0
1175,-1.0,0.0,0.0,1.0,0.006443317277506288,0.011598050194772584,328.0
1176,-1.0,0.0,0.0,1.0,0.011596845247482352,0.011596845247482352,328.0
1177,-1.0,0.0,0.0,1.0,0.0064442148956132365,0.011596845247482352,328.0
1178,-1.0,0.0,0.0,1.0,0.011595640872941673,0.011595640872941673,328.0
1179,10.0,1.0,0.0,1.0,87.05155016936953,83.57940964224973,330.0
1180,-1.0,0.0,0.0,1.0,0.011599135319500718,0.011599135319500718,330.0
1181,10.0,1.0,0.0,1.0,87.05124760239607,83.5791129900326,330.0
1182,10.0,2.0,0.0,1.0,83.57881638358762,83.57881638358762,330.0
1183,-1.0,0.0,0.0,1.0,0.08746503674893519,0.011602629759423336,329.0
1184,-1.0,0.0,0.0,1.0,0.011603875767739292,0.011603875767739292,329.0
1185,10.0,1.0,0.0,1.0,87.05083722385027,83.57871063391137,329.0
1186,-1.0,0.0,0.0,1.0,0.011607370198755088,0.011607370198755088,329.0
1187,-1.0,0.0,0.0,1.0,0.006436378071743855,0.011607370198755088,329.0
1188,-1.0,0.0,0.0,1.0,0.01160616078392131,0.01160616078392131,329.0
1189,-1.0,0.0,0.0,1.0,0.0064372781717076805,0.01160616078392131,329.0
1190,-1.0,0.0,0.0,1.0,0.011604951944378047,0.011604951944378047,329.0
1191,10.0,1.0,0.0,1.0,87.05074407140333,83.57861930250338,330.0
1192,-1.0,0.0,0.0,1.0,0.01160844637071981,0.01160844637071981,330.0
1193,10.0,1.0,0.0,1.0,87.05044162881835,83.5783227724172,330.0
1194,10.0,1.0,0.0,1.0,83.57802628804752,83.57802628804752,330.0
1195,-1.0,0.0,0.0,1.0,0.08749059796034105,0.011611940790430895,330.0
1196,-1.0,0.0,0.0,1.0,0.011613187109722487,0.011613187109722487,330.0
1197,10.0,1.0,0.0,1.0,87.05003139139293,83.57792055489352,330.0
1198,-1.0,0.0,0.0,1.0,0.011616681520533438,0.011616681520533438,330.0
1199,-1.0,0.0,0.0,1.0,0.006429451839557393,0.011616681520533438,330.0
1200,-1.0,0.0,0.0,1.0,0.011615467639338326,0.011615467639338326,330.0
1201,-1.0,0.0,0.0,1.0,0.006430354416057927,0.011615467639338326,330.0
1202,-1.0,0.0,0.0,1.0,0.011614254335977023,0.011614254335977023,330.0
1203,10.0,1.0,0.0,1.0,87.0499390510836,83.57783001979973,330.0
1204,-1.0,0.0,0.0,1.0,0.011617748742145982,0.011617748742145982,330.0
1205,10.0,1.0,0.0,1.0,87.04963673262044,83.57753361158245,330.0
1206,10.0,1.0,0.0,1.0,83.57723724902625,83.57723724902625,330.0
1207,-1.0,0.0,0.0,1.0,0.0875161288388498,0.011621243141689941,330.0
1208,-1.0,0.0,0.0,1.0,0.011622489771448736,0.011622489771448736,330.0
1209,10.0,3.0,0.0,1.0,87.04922663602146,83.57713153236747,330.0
1210,-1.0,0.0,0.0,1.0,0.011625984162099203,0.011625984162099203,328.0
1211,-1.0,0.0,0.0,1.0,0.006422538553466875,0.011625984162099203,328.0
1212,-1.0,0.0,0.0,1.0,0.011624765815728076,0.011624765815728076,328.0
1213,-1.0,0.0,0.0,1.0,0.006423443601199042,0.011624765815728076,328.0
1214,-1.0,0.0,0.0,1.0,0.011623548049736648,0.011623548049736648,328.0
1215,10.0,1.0,0.0,1.0,87.04913510693426,83.57704179268919,330.0
1216,-1.0,0.0,0.0,1.0,0.011627042435776877,0.011627042435776877,330.0
1217,10.0,1.0,0.0,1.0,87.048832912327,83.57674550607956,330.0
1218,10.0,1.0,0.0,1.0,83.57644926507574,83.57644926507574,330.0
1219,-1.0,0.0,0.0,1.0,0.08754162941593527,0.011630536815197852,330.0
1220,-1.0,0.0,0.0,1.0,0.011631783754916431,0.011631783754916431,330.0
1221,10.0,1.0,0.0,1.0,87.04842295626139,83.5763435648852,330.0
1222,-1.0,0.0,0.0,1.0,0.011635278125450557,0.011635278125450557,330.0
1223,-1.0,0.0,0.0,1.0,0.00641563818606911,0.011635278125450557,330.0
1224,-1.0,0.0,0.0,1.0,0.011634055315091922,0.011634055315091922,330.0
1225,-1.0,0.0,0.0,1.0,0.006416545699742799,0.011634055315091922,330.0
1226,-1.0,0.0,0.0,1.0,0.011632833087661148,0.011632833087661148,330.0
1227,10.0,1.0,0.0,1.0,87.04833223748274,83.57625461972572,330.0
1228,-1.0,0.0,0.0,1.0,0.011636327453616794,0.011636327453616794,330.0
1229,10.0,1.0,0.0,1.0,87.04803016646619,83.57595845446322,330.0
1230,10.0,2.0,0.0,1.0,83.57566233475134,83.57566233475134,330.0
1231,-1.0,0.0,0.0,1.0,0.08756709972300823,0.011639821812958927,329.0
1232,-1.0,0.0,0.0,1.0,0.011641069062130764,0.011641069062130764,329.0
1233,10.0,1.0,0.0,1.0,87.04762035064167,83.5755566510022,329.0
1234,-1.0,0.0,0.0,1.0,0.011644563412592426,0.011644563412592426,329.0
1235,-1.0,0.0,0.0,1.0,0.006408750710037279,0.011644563412592426,329.0
1236,-1.0,0.0,0.0,1.0,0.011643336139438068,0.011643336139438068,329.0
1237,-1.0,0.0,0.0,1.0,0.006409660684377229,0.011643336139438068,329.0
1238,-1.0,0.0,0.0,1.0,0.011642109451762007,0.011642109451762007,329.0
1239,10.0,1.0,0.0,1.0,87.04753044125995,83.57546849946665,330.0
1240,-1.0,0.0,0.0,1.0,0.01164560379767686,0.01164560379767686,330.0
1241,10.0,1.0,0.0,1.0,87.04722849356972,83.57517245529145,330.0
1242,10.0,1.0,0.0,1.0,83.57487645661195,83.57487645661195,330.0
1243,-1.0,0.0,0.0,1.0,0.0875925397914159,0.011649098136983888,330.0
1244,-1.0,0.0,0.0,1.0,0.011650345695103462,0.011650345695103462,330.0
1245,10.0,1.0,0.0,1.0,87.04681881769478,83.57477078927732,330.0
1246,-1.0,0.0,0.0,1.0,0.011653840025536528,0.011653840025536528,330.0
1247,-1.0,0.0,0.0,1.0,0.006401876098120612,0.011653840025536528,330.0
1248,-1.0,0.0,0.0,1.0,0.011652608290781161,0.011652608290781161,330.0
1249,-1.0,0.0,0.0,1.0,0.006402788527866613,0.011652608290781161,330.0
1250,-1.0,0.0,0.0,1.0,0.011651377144057146,0.011651377144057146,330.0
1251,10.0,1.0,0.0,1.0,87.04672971680036,83.57468343047277,330.0
1252,-1.0,0.0,0.0,1.0,0.011654871469974893,0.011654871469974893,330.0
1253,10.0,1.0,0.0,1.0,87.04642789217274,83.57438750712582,330.0
1254,10.0,2.0,0.0,1.0,83.57409162921974,83.57409162921974,330.0
1255,-1.0,0.0,0.0,1.0,0.08761794965244406,0.011658365789290552,329.0
1256,-1.0,0.0,0.0,1.0,0.011659613655853307,0.011659613655853307,329.0
1257,10.0,1.0,0.0,1.0,87.04601835595673,83.57398597827286,329.0
1258,-1.0,0.0,0.0,1.0,0.01166310796630148,0.01166310796630148,329.0
1259,-1.0,0.0,0.0,1.0,0.006395014323144191,0.01166310796630148,329.0
1260,-1.0,0.0,0.0,1.0,0.011661871771142949,0.011661871771142949,329.0
1261,-1.0,0.0,0.0,1.0,0.006395929203050785,0.011661871771142949,329.0
1262,-1.0,0.0,0.0,1.0,0.011660636166571326,0.011660636166571326,329.0
1263,10.0,3.0,0.0,1.0,87.04593006264179,83.57389941130825,330.0
1264,-1.0,0.0,0.0,1.0,0.011664130472535592,0.011664130472535592,328.0
1265,10.0,1.0,0.0,1.0,87.04562836081385,83.57360360853122,328.0
1266,10.0,1.0,0.0,1.0,83.57330785114041,83.57330785114041,328.0
1267,-1.0,0.0,0.0,1.0,0.08764332933731542,0.011667624771903393,328.0
1268,-1.0,0.0,0.0,1.0,0.011668872946405805,0.011668872946405805,328.0
1269,10.0,1.0,0.0,1.0,87.04521896396689,83.57320221655448,328.0
1270,-1.0,0.0,0.0,1.0,0.011672367236912434,0.011672367236912434,328.0
1271,-1.0,0.0,0.0,1.0,0.006388165358008544,0.011672367236912434,328.0
1272,-1.0,0.0,0.0,1.0,0.01167112658255205,0.01167112658255205,328.0
1273,-1.0,0.0,0.0,1.0,0.006389082682844874,0.01167112658255205,328.0
1274,-1.0,0.0,0.0,1.0,0.011669886521336345,0.011669886521336345,328.0
1275,10.0,1.0,0.0,1.0,87.04513147732555,83.57311644054066,330.0
1276,-1.0,0.0,0.0,1.0,0.011673380807390535,0.011673380807390535,330.0
1277,10.0,1.0,0.0,1.0,87.04482989803512,83.57282075807592,330.0
1278,10.0,1.0,0.0,1.0,83.57252512094296,83.57252512094296,330.0
1279,-1.0,0.0,0.0,1.0,0.08766867887719111,0.011676875086853649,330.0
1280,-1.0,0.0,0.0,1.0,0.011678123568793188,0.011678123568793188,330.0
1281,-1.0,0.0,1.0,0.0,0.006383910688192972,0.011678123568793188,330.0
1282,10.0,1.0,0.0,1.0,83.57252469356713,83.57252469356713,330.0
1283,-1.0,0.0,0.0,1.0,0.08766869271874303,0.011676880138112685,330.0
1284,-1.0,0.0,0.0,1.0,0.0116781286200634,0.0116781286200634,330.0
1285,-1.0,0.0,0.0,1.0,0.006383906954902002,0.0116781286200634,330.0
1286,-1.0,0.0,0.0,1.0,0.011676885183628145,0.011676885183628145,330.0
1287,10.0,1.0,0.0,1.0,87.04452749361234,83.57252426667745,330.0
1288,-1.0,0.0,0.0,1.0,0.011680379454132651,0.011680379454132651,330.0
1289,10.0,3.0,0.0,1.0,87.04422600697745,83.57222867518556,330.0
1290,10.0,2.0,0.0,1.0,83.5719331289842,83.5719331289842,328.0
1291,-1.0,0.0,0.0,1.0,0.08768785367192256,0.0116838737180507,327.0
1292,-1.0,0.0,0.0,1.0,0.011685122432382691,0.011685122432382691,327.0
1293,10.0,1.0,0.0,1.0,87.04381685437986,83.57182752308893,327.0
1294,-1.0,0.0,0.0,1.0,0.011688616687451513,0.011688616687451513,327.0
1295,-1.0,0.0,0.0,1.0,0.006376161263412961,0.011688616687451513,327.0
1296,-1.0,0.0,0.0,1.0,0.011687368198854686,0.011687368198854686,327.0
1297,-1.0,0.0,0.0,1.0,0.006377082872916582,0.011687368198854686,327.0
1298,-1.0,0.0,0.0,1.0,0.01168612030790655,0.01168612030790655,327.0
1299,10.0,2.0,0.0,1.0,87.0437307833296,83.5717431350725,330.0
1300,-1.0,0.0,0.0,1.0,0.011689614558579569,0.011689614558579569,329.0
1301,10.0,1.0,0.0,1.0,87.04342941877289,83.57144766344166,329.0
1302,10.0,1.0,0.0,1.0,83.57115223704719,83.57115223704719,329.0
1303,-1.0,0.0,0.0,1.0,0.08771315030406988,0.011693108802671695,329.0
1304,-1.0,0.0,0.0,1.0,0.011694357823560077,0.011694357823560077,329.0
1305,10.0,1.0,0.0,1.0,87.04302040474882,83.57104664743936,329.0
1306,-1.0,0.0,0.0,1.0,0.011697852058809265,0.011697852058809265,329.0
1307,-1.0,0.0,0.0,1.0,0.006369347481145853,0.011697852058809265,329.0
1308,-1.0,0.0,0.0,1.0,0.011696599114347164,0.011696599114347164,329.0
1309,-1.0,0.0,0.0,1.0,0.006370271521226084,0.011696599114347164,329.0
1310,-1.0,0.0,0.0,1.0,0.011695346770098553,0.011695346770098553,329.0
1311,10.0,1.0,0.0,1.0,87.04293513788252,83.57096304792988,330.0
1312,-1.0,0.0,0.0,1.0,0.011698841000982918,0.011698841000982918,330.0
1313,10.0,2.0,0.0,1.0,87.04263389514388,83.57066769590453,330.0
1314,10.0,1.0,0.0,1.0,83.57037238906149,83.57037238906149,329.0
1315,-1.0,0.0,0.0,1.0,0.08773841687689853,0.011702335225292062,329.0
1316,-1.0,0.0,0.0,1.0,0.011703584552236804,0.011703584552236804,329.0
1317,10.0,1.0,0.0,1.0,87.04222501940636,83.57026681571458,329.0
1318,-1.0,0.0,0.0,1.0,0.011707078767709182,0.011707078767709182,329.0
1319,-1.0,0.0,0.0,1.0,0.006362546407545638,0.011707078767709182,329.0
